RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,prf,FreqOffset,PulseWidth,BW,numPulses,pulseIdxOffset_ms
1,160,156,4,24.5,91,82,9,26.34,24952,24384,30784,27952,2,0,51,5,600,0,5.15e-05,10000000,1,0
2,160,155,5,23.44,89,83,6,25.18,23472,22904,29136,27184,2,0,51,5,600,0,5.15e-05,10000000,1,0
3,160,155,5,23.95,90,83,7,25.91,24152,23568,30096,27808,2,0,51,5,600,0,5.15e-05,10000000,1,0
4,160,154,6,24.45,92,82,10,26.3,24832,24128,31024,27856,2,0,51,5,600,0,5.15e-05,10000000,1,0
5,160,154,6,24.22,94,81,13,26.13,24608,23848,31616,27440,2,0,51,5,600,0,5.15e-05,10000000,1,0
6,160,154,6,23.98,95,83,12,25.86,24752,23840,31648,27904,2,0,51,5,600,0,5.15e-05,10000000,1,0
7,160,153,7,24.61,94,83,11,26.53,25304,24336,31936,28384,2,0,51,5,600,0,5.15e-05,10000000,1,0
8,160,154,6,24.02,93,82,11,25.92,24600,23744,31168,27664,2,0,51,5,600,0,5.15e-05,10000000,1,0
9,160,153,7,24.4,91,82,9,26.3,24896,23888,30912,27904,2,0,51,5,600,0,5.15e-05,10000000,1,0
10,160,155,5,24.21,93,82,11,26.08,24952,24240,31168,27696,2,0,51,5,600,0,5.15e-05,10000000,1,0
11,160,155,5,24.38,93,82,11,26.33,24936,24288,31168,27744,2,0,51,5,600,0,5.15e-05,10000000,1,0
12,160,155,5,24.62,94,82,12,26.4,25344,24608,31520,27824,2,0,51,5,600,0,5.15e-05,10000000,1,0
13,160,154,6,24.22,91,82,9,26.09,24896,24024,30416,27728,2,0,51,5,600,0,5.15e-05,10000000,1,0
14,160,155,5,24.4,91,83,8,26.3,25040,24280,30816,28272,2,0,51,5,600,0,5.15e-05,10000000,1,0
15,160,156,4,24.23,92,83,9,26.35,25992,25336,31104,28256,2,0,51,5,600,0,5.15e-05,10000000,1,0
16,160,155,5,24.02,91,82,9,25.9,25368,24568,30144,27440,2,0,51,5,600,0,5.15e-05,10000000,1,0
17,160,156,4,23.91,87,81,6,25.87,25168,24544,28976,27216,2,0,51,5,600,0,5.15e-05,10000000,1,0
18,160,157,3,23.94,89,81,8,25.9,24728,24272,29584,27120,2,0,51,5,600,0,5.15e-05,10000000,1,0
19,160,156,4,24.39,89,82,7,26.3,25208,24624,29904,27792,2,0,51,5,600,0,5.15e-05,10000000,1,0
20,160,156,4,24.16,87,81,6,25.92,24496,23920,29168,27328,2,0,51,5,600,0,5.15e-05,10000000,1,0
