RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,prf,FreqOffset,PulseWidth,BW,numPulses,pulseIdxOffset_ms
1,21,9,12,2.33,13,4,9,0.15,0,0,0,0,14,0,51,5,4000,0,5.9199999999999996e-05,20000000,1,0
2,16,9,7,3.31,13,4,9,0.15,0,0,0,0,14,0,51,5,4000,0,5.9199999999999996e-05,20000000,1,0
3,23,8,15,1.78,13,4,9,0.23,0,0,0,0,14,0,51,5,4000,0,5.9199999999999996e-05,20000000,1,0
4,20,8,12,2.45,12,3,9,0.17,0,0,0,0,14,0,51,5,4000,0,5.9199999999999996e-05,20000000,1,0
5,20,8,12,1.95,13,4,9,0.23,0,0,0,0,14,0,51,5,4000,0,5.9199999999999996e-05,20000000,1,0
6,21,9,12,1.81,9,3,6,0.22,0,0,0,0,14,0,51,5,4000,0,5.9199999999999996e-05,20000000,1,0
7,24,8,16,1.88,13,4,9,0.0,0,0,0,0,14,0,51,5,4000,0,5.9199999999999996e-05,20000000,1,0
8,18,8,10,2.56,13,4,9,0.08,0,0,0,0,14,0,51,5,4000,0,5.9199999999999996e-05,20000000,1,0
9,20,9,11,1.65,13,4,9,0.08,0,0,0,0,14,0,51,5,4000,0,5.9199999999999996e-05,20000000,1,0
10,20,8,12,2.0,9,3,6,0.0,0,0,0,0,14,0,51,5,4000,0,5.9199999999999996e-05,20000000,1,0
11,18,8,10,1.94,13,4,9,0.15,0,0,0,0,14,0,51,5,4000,0,5.9199999999999996e-05,20000000,1,0
12,15,7,8,3.27,12,3,9,0.0,0,0,0,0,14,0,51,5,4000,0,5.9199999999999996e-05,20000000,1,0
13,18,8,10,2.44,10,3,7,0.3,0,0,0,0,14,0,51,5,4000,0,5.9199999999999996e-05,20000000,1,0
14,21,8,13,1.76,8,2,6,0.25,0,0,0,0,14,0,51,5,4000,0,5.9199999999999996e-05,20000000,1,0
15,18,8,10,1.67,8,2,6,0.12,0,0,0,0,14,0,51,5,4000,0,5.9199999999999996e-05,20000000,1,0
16,18,8,10,2.22,10,3,7,0.1,0,0,0,0,14,0,51,5,4000,0,5.9199999999999996e-05,20000000,1,0
17,22,7,15,1.5,10,3,7,0.0,0,0,0,0,14,0,51,5,4000,0,5.9199999999999996e-05,20000000,1,0
18,26,8,18,1.58,10,3,7,0.0,0,0,0,0,14,0,51,5,4000,0,5.9199999999999996e-05,20000000,1,0
19,24,8,16,1.46,10,3,7,0.2,0,0,0,0,14,0,51,5,4000,0,5.9199999999999996e-05,20000000,1,0
20,21,8,13,3.24,10,3,7,0.1,0,0,0,0,14,0,51,5,4000,0,5.9199999999999996e-05,20000000,1,0
