RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,prf,FreqOffset,PulseWidth,BW,numPulses,pulseIdxOffset_ms
1,152,89,63,23.34,80,48,32,23.24,25840,14376,24112,13296,2,0,51,5,3200,0,8.23e-05,1000000,1,0
2,150,90,60,22.75,84,47,37,23.29,22976,13104,24576,12736,2,0,51,5,3200,0,8.23e-05,1000000,1,0
3,152,96,56,23.89,86,46,40,23.52,27328,16656,25888,12384,2,0,51,5,3200,0,8.23e-05,1000000,1,0
4,150,88,62,23.27,79,46,33,22.67,23416,13688,22768,11984,2,0,51,5,3200,0,8.23e-05,1000000,1,0
5,152,87,65,23.67,84,45,39,23.88,24752,13328,25456,12736,2,0,51,5,3200,0,8.23e-05,1000000,1,0
6,149,89,60,23.16,79,47,32,22.82,24424,13688,22912,12592,2,0,51,5,3200,0,8.23e-05,1000000,1,0
7,152,83,69,23.42,81,51,30,22.84,20784,11296,24200,13992,2,0,51,5,3200,0,8.23e-05,1000000,1,0
8,153,91,62,22.71,84,49,35,23.3,24864,14152,24792,13432,2,0,51,5,3200,0,8.23e-05,1000000,1,0
9,151,85,66,23.23,76,46,30,22.92,22984,12848,22752,12624,2,0,51,5,3200,0,8.23e-05,1000000,1,0
10,154,90,64,22.82,81,49,32,22.8,24864,14232,23632,13344,2,0,51,5,3200,0,8.23e-05,1000000,1,0
11,151,90,61,23.01,85,46,39,22.93,24984,13760,24624,12256,2,0,51,5,3200,0,8.23e-05,1000000,1,0
12,154,87,67,23.5,81,47,34,23.2,25040,13480,24176,12672,2,0,51,5,3200,0,8.23e-05,1000000,1,0
13,153,83,70,23.6,89,48,41,24.03,22896,11944,27000,13384,2,0,51,5,3200,0,8.23e-05,1000000,1,0
14,155,80,75,22.19,81,48,33,22.6,21856,10928,24112,12912,2,0,51,5,3200,0,8.23e-05,1000000,1,0
15,149,76,73,23.07,89,45,44,23.2,22056,10648,26224,12000,2,0,51,5,3200,0,8.23e-05,1000000,1,0
16,151,77,74,24.15,97,45,52,24.48,23048,11352,29368,12264,2,0,51,5,3200,0,8.23e-05,1000000,1,0
17,150,79,71,23.04,82,46,36,23.17,22776,11504,24120,12408,2,0,51,5,3200,0,8.23e-05,1000000,1,0
18,154,84,70,22.99,80,47,33,22.92,22200,11736,23488,12688,2,0,51,5,3200,0,8.23e-05,1000000,1,0
19,156,83,73,22.74,83,44,39,24.2,22448,11640,25480,12648,2,0,51,5,3200,0,8.23e-05,1000000,1,0
20,153,86,67,23.56,82,47,35,23.15,25448,12936,24272,12720,2,0,51,5,3200,0,8.23e-05,1000000,1,0
