RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,prf,FreqOffset,PulseWidth,BW,numPulses,pulseIdxOffset_ms
1,94,66,28,24.7,22,15,7,26.0,0,0,0,0,14,2000000,51,10,1000,2000000,2.5e-05,10000000,1,0
2,100,65,35,25.4,23,15,8,26.48,0,0,0,0,14,2000000,51,10,1000,2000000,2.5e-05,10000000,1,0
3,99,68,31,24.94,22,15,7,26.27,0,0,0,0,14,2000000,51,10,1000,2000000,2.5e-05,10000000,1,0
4,101,67,34,25.12,27,15,12,26.26,0,0,0,0,14,2000000,51,10,1000,2000000,2.5e-05,10000000,1,0
5,95,62,33,25.32,28,17,11,26.5,0,0,0,0,14,2000000,51,10,1000,2000000,2.5e-05,10000000,1,0
6,93,65,28,25.15,28,15,13,26.14,0,0,0,0,14,2000000,51,10,1000,2000000,2.5e-05,10000000,1,0
7,94,64,30,25.57,24,16,8,26.67,0,0,0,0,14,2000000,51,10,1000,2000000,2.5e-05,10000000,1,0
8,94,67,27,25.38,23,17,6,26.39,0,0,0,0,14,2000000,51,10,1000,2000000,2.5e-05,10000000,1,0
9,94,66,28,25.15,23,17,6,26.3,0,0,0,0,14,2000000,51,10,1000,2000000,2.5e-05,10000000,1,0
10,98,68,30,25.08,22,16,6,26.09,0,0,0,0,14,2000000,51,10,1000,2000000,2.5e-05,10000000,1,0
11,96,68,28,25.04,19,15,4,26.05,0,0,0,0,14,2000000,51,10,1000,2000000,2.5e-05,10000000,1,0
12,95,66,29,25.34,23,16,7,26.22,0,0,0,0,14,2000000,51,10,1000,2000000,2.5e-05,10000000,1,0
13,92,65,27,25.3,22,16,6,26.45,0,0,0,0,14,2000000,51,10,1000,2000000,2.5e-05,10000000,1,0
14,97,65,32,25.42,23,15,8,26.48,0,0,0,0,14,2000000,51,10,1000,2000000,2.5e-05,10000000,1,0
15,101,65,36,25.46,23,12,11,26.65,0,0,0,0,14,2000000,51,10,1000,2000000,2.5e-05,10000000,1,0
16,96,63,33,25.29,21,14,7,26.24,0,0,0,0,14,2000000,51,10,1000,2000000,2.5e-05,10000000,1,0
17,96,61,35,25.23,19,15,4,26.47,0,0,0,0,14,2000000,51,10,1000,2000000,2.5e-05,10000000,1,0
18,100,64,36,25.16,18,14,4,26.22,0,0,0,0,14,2000000,51,10,1000,2000000,2.5e-05,10000000,1,0
19,94,64,30,24.99,21,16,5,25.9,0,0,0,0,14,2000000,51,10,1000,2000000,2.5e-05,10000000,1,0
20,100,65,35,25.16,21,15,6,26.14,0,0,0,0,14,2000000,51,10,1000,2000000,2.5e-05,10000000,1,0
