RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,prf,FreqOffset,PulseWidth,BW,numPulses,pulseIdxOffset_ms
1,160,133,27,24.5,88,78,10,26.34,24208,20296,29792,26528,2,5000000,51,5,625,5000000,5.239999999999999e-05,20000000,1,0
2,160,134,26,23.59,89,80,9,25.4,23392,19608,29008,26192,2,5000000,51,5,625,5000000,5.239999999999999e-05,20000000,1,0
3,160,138,22,24.15,90,79,11,26.09,24472,21072,29952,26624,2,5000000,51,5,625,5000000,5.239999999999999e-05,20000000,1,0
4,160,138,22,24.45,92,79,13,26.33,25608,22120,31040,26768,2,5000000,51,5,625,5000000,5.239999999999999e-05,20000000,1,0
5,160,138,22,24.34,92,80,12,26.22,24512,21000,31056,27056,2,5000000,51,5,625,5000000,5.239999999999999e-05,20000000,1,0
6,160,138,22,23.81,89,79,10,25.67,23952,20496,29472,26240,2,5000000,51,5,625,5000000,5.239999999999999e-05,20000000,1,0
7,160,141,19,24.42,90,77,13,26.33,24872,21776,30640,26320,2,5000000,51,5,625,5000000,5.239999999999999e-05,20000000,1,0
8,160,142,18,23.61,91,80,11,25.42,23920,21232,30080,26512,2,5000000,51,5,625,5000000,5.239999999999999e-05,20000000,1,0
9,160,142,18,24.0,90,76,14,25.89,24192,21544,29904,25536,2,5000000,51,5,625,5000000,5.239999999999999e-05,20000000,1,0
10,160,144,16,24.25,88,75,13,26.11,25504,22800,29712,25408,2,5000000,51,5,625,5000000,5.239999999999999e-05,20000000,1,0
11,160,144,16,24.36,90,76,14,26.27,25248,22624,30512,25872,2,5000000,51,5,625,5000000,5.239999999999999e-05,20000000,1,0
12,160,144,16,24.58,93,76,17,26.31,26328,23784,31328,25792,2,5000000,51,5,625,5000000,5.239999999999999e-05,20000000,1,0
13,160,146,14,24.32,94,77,17,26.26,26728,24592,31392,25968,2,5000000,51,5,625,5000000,5.239999999999999e-05,20000000,1,0
14,160,146,14,24.05,89,76,13,25.88,27280,24968,30064,25696,2,5000000,51,5,625,5000000,5.239999999999999e-05,20000000,1,0
15,160,147,13,24.28,90,76,14,26.42,26640,24552,30304,25808,2,5000000,51,5,625,5000000,5.239999999999999e-05,20000000,1,0
16,160,142,18,24.34,93,77,16,26.2,24872,22288,30848,25984,2,5000000,51,5,625,5000000,5.239999999999999e-05,20000000,1,0
17,160,138,22,24.18,90,78,12,26.22,24576,21304,30336,26448,2,5000000,51,5,625,5000000,5.239999999999999e-05,20000000,1,0
18,160,136,24,23.87,88,78,10,25.89,23984,20536,29648,26320,2,5000000,51,5,625,5000000,5.239999999999999e-05,20000000,1,0
19,160,135,25,24.39,91,77,14,26.3,24552,20832,30592,26128,2,5000000,51,5,625,5000000,5.239999999999999e-05,20000000,1,0
20,160,136,24,24.64,87,76,11,26.45,24912,21232,29312,25936,2,5000000,51,5,625,5000000,5.239999999999999e-05,20000000,1,0
