RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,prf,FreqOffset,PulseWidth,BW,numPulses,pulseIdxOffset_ms
1,320,261,59,23.88,182,142,40,24.58,49256,39592,57040,45008,2,0,51,10,1280,0,4.21e-05,10000000,1,0
2,320,259,61,23.85,187,141,46,24.72,48992,39488,57832,44520,2,0,51,10,1280,0,4.21e-05,10000000,1,0
3,320,262,58,24.15,186,138,48,25.12,52624,42656,58360,43880,2,0,51,10,1280,0,4.21e-05,10000000,1,0
4,320,266,54,24.36,189,140,49,25.14,50216,41712,58688,44448,2,0,51,10,1280,0,4.21e-05,10000000,1,0
5,320,264,56,24.04,183,142,41,24.91,49992,41184,57392,45272,2,0,51,10,1280,0,4.21e-05,10000000,1,0
6,320,273,47,24.35,184,141,43,25.03,55352,47304,58072,44624,2,0,51,10,1280,0,4.21e-05,10000000,1,0
7,320,278,42,24.15,189,141,48,24.86,52920,46520,59488,44768,2,0,51,10,1280,0,4.21e-05,10000000,1,0
8,320,276,44,23.98,190,143,47,24.89,51112,44240,59792,45480,2,0,51,10,1280,0,4.21e-05,10000000,1,0
9,320,276,44,24.12,190,141,49,24.91,51592,43888,59936,44680,2,0,51,10,1280,0,4.21e-05,10000000,1,0
10,320,270,50,24.12,190,140,50,24.86,51112,42640,58872,44000,2,0,51,10,1280,0,4.21e-05,10000000,1,0
11,320,267,53,24.43,193,137,56,25.27,51040,41976,60728,43536,2,0,51,10,1280,0,4.21e-05,10000000,1,0
12,320,268,52,24.4,196,138,58,24.95,50792,42104,60616,43384,2,0,51,10,1280,0,4.21e-05,10000000,1,0
13,320,267,53,24.08,191,136,55,24.9,50792,42064,58512,42880,2,0,51,10,1280,0,4.21e-05,10000000,1,0
14,320,264,56,24.08,196,138,58,24.89,50448,41032,60528,43536,2,0,51,10,1280,0,4.21e-05,10000000,1,0
15,320,262,58,23.8,185,135,50,24.92,49128,39736,56800,42688,2,0,51,10,1280,0,4.21e-05,10000000,1,0
16,320,265,55,24.25,191,139,52,25.16,51192,41992,59064,44088,2,0,51,10,1280,0,4.21e-05,10000000,1,0
17,320,261,59,23.79,185,138,47,24.58,47728,38744,57016,42944,2,0,51,10,1280,0,4.21e-05,10000000,1,0
18,320,263,57,24.19,182,138,44,25.24,51160,42184,57320,43992,2,0,51,10,1280,0,4.21e-05,10000000,1,0
19,320,261,59,24.26,181,140,41,25.03,49280,40144,56704,44432,2,0,51,10,1280,0,4.21e-05,10000000,1,0
20,320,256,64,23.96,181,142,39,24.61,48336,38552,56416,44880,2,0,51,10,1280,0,4.21e-05,10000000,1,0
