RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,prf,FreqOffset,PulseWidth,BW,numPulses,pulseIdxOffset_ms
1,86,30,56,24.19,20,6,14,26.4,137344,42880,41568,11696,7,5000000,51,5,4000,5000000,6e-06,5000000,1,0
2,86,30,56,24.12,20,6,14,26.3,126624,39072,40384,11408,7,5000000,51,5,4000,5000000,6e-06,5000000,1,0
3,99,34,65,24.44,20,6,14,26.7,149632,45072,39520,11216,7,5000000,51,5,4000,5000000,6e-06,5000000,1,0
4,84,31,53,24.33,19,6,13,26.68,126344,40616,39800,11824,7,5000000,51,5,4000,5000000,6e-06,5000000,1,0
5,90,32,58,24.11,20,6,14,26.25,131792,42536,39776,11280,7,5000000,51,5,4000,5000000,6e-06,5000000,1,0
6,80,30,50,24.08,20,6,14,26.7,118792,38576,37600,10736,7,5000000,51,5,4000,5000000,6e-06,5000000,1,0
7,96,35,61,24.56,16,5,11,26.75,150952,49040,33344,9672,7,5000000,51,5,4000,5000000,6e-06,5000000,1,0
8,81,29,52,23.96,15,5,10,26.47,119768,38880,29592,9000,7,5000000,51,5,4000,5000000,6e-06,5000000,1,0
9,90,31,59,24.4,19,6,13,26.58,135120,43552,34104,10128,7,5000000,51,5,4000,5000000,6e-06,5000000,1,0
10,85,31,54,24.4,18,6,12,26.61,125296,42304,32624,10128,7,5000000,51,5,4000,5000000,6e-06,5000000,1,0
11,90,30,60,23.7,18,6,12,25.78,123896,39584,34960,11088,7,5000000,51,5,4000,5000000,6e-06,5000000,1,0
12,87,31,56,24.47,15,6,9,26.47,138392,43520,27632,9896,7,5000000,51,5,4000,5000000,6e-06,5000000,1,0
13,87,31,56,23.71,18,6,12,25.89,126096,41896,34960,10960,7,5000000,51,5,4000,5000000,6e-06,5000000,1,0
14,91,32,59,23.96,17,5,12,26.06,143888,45912,35944,10504,7,5000000,51,5,4000,5000000,6e-06,5000000,1,0
15,87,31,56,24.22,20,6,14,26.5,131552,42480,38688,11280,7,5000000,51,5,4000,5000000,6e-06,5000000,1,0
16,86,29,57,24.19,16,5,11,26.12,125768,41192,33088,9416,7,5000000,51,5,4000,5000000,6e-06,5000000,1,0
17,92,30,62,24.15,19,5,14,26.05,134752,40176,36920,9768,7,5000000,51,5,4000,5000000,6e-06,5000000,1,0
18,93,32,61,24.59,16,5,11,26.62,143216,45040,33888,10216,7,5000000,51,5,4000,5000000,6e-06,5000000,1,0
19,85,29,56,24.41,19,5,14,26.53,138008,41592,36152,9544,7,5000000,51,5,4000,5000000,6e-06,5000000,1,0
20,96,32,64,24.35,19,5,14,25.84,144840,46096,38072,10024,7,5000000,51,5,4000,5000000,6e-06,5000000,1,0
