RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,prf,FreqOffset,PulseWidth,BW,numPulses,pulseIdxOffset_ms
1,40,21,19,20.45,12,5,7,21.67,0,0,0,0,14,0,51,5,1500,0,4.39e-05,20000000,1,0
2,46,22,24,21.24,10,6,4,23.7,0,0,0,0,14,0,51,5,1500,0,4.39e-05,20000000,1,0
3,44,20,24,21.8,11,7,4,21.73,0,0,0,0,14,0,51,5,1500,0,4.39e-05,20000000,1,0
4,46,22,24,21.65,10,6,4,21.2,0,0,0,0,14,0,51,5,1500,0,4.39e-05,20000000,1,0
5,44,19,25,21.82,11,7,4,21.18,0,0,0,0,14,0,51,5,1500,0,4.39e-05,20000000,1,0
6,46,21,25,21.89,10,6,4,20.4,0,0,0,0,14,0,51,5,1500,0,4.39e-05,20000000,1,0
7,46,21,25,22.3,13,6,7,18.38,0,0,0,0,14,0,51,5,1500,0,4.39e-05,20000000,1,0
8,42,20,22,21.95,13,6,7,18.54,0,0,0,0,14,0,51,5,1500,0,4.39e-05,20000000,1,0
9,41,20,21,20.63,12,5,7,19.92,0,0,0,0,14,0,51,5,1500,0,4.39e-05,20000000,1,0
10,44,20,24,22.77,13,6,7,18.08,0,0,0,0,14,0,51,5,1500,0,4.39e-05,20000000,1,0
11,44,20,24,22.07,13,6,7,22.08,0,0,0,0,14,0,51,5,1500,0,4.39e-05,20000000,1,0
12,43,20,23,23.65,12,3,9,20.08,0,0,0,0,14,0,51,5,1500,0,4.39e-05,20000000,1,0
13,47,21,26,22.4,13,4,9,19.38,0,0,0,0,14,0,51,5,1500,0,4.39e-05,20000000,1,0
14,44,21,23,21.84,9,5,4,17.78,0,0,0,0,14,0,51,5,1500,0,4.39e-05,20000000,1,0
15,46,21,25,21.11,9,5,4,20.33,0,0,0,0,14,0,51,5,1500,0,4.39e-05,20000000,1,0
16,39,20,19,22.97,9,5,4,20.33,0,0,0,0,14,0,51,5,1500,0,4.39e-05,20000000,1,0
17,45,21,24,21.98,9,5,4,20.78,0,0,0,0,14,0,51,5,1500,0,4.39e-05,20000000,1,0
18,38,18,20,21.82,8,5,3,19.75,0,0,0,0,14,0,51,5,1500,0,4.39e-05,20000000,1,0
19,41,20,21,21.85,9,5,4,20.56,0,0,0,0,14,0,51,5,1500,0,4.39e-05,20000000,1,0
20,42,21,21,21.67,9,5,4,20.11,0,0,0,0,14,0,51,5,1500,0,4.39e-05,20000000,1,0
