RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,prf,FreqOffset,PulseWidth,BW,numPulses,pulseIdxOffset_ms
1,83,52,31,23.89,22,19,3,26.18,139184,82152,43632,37176,7,0,51,5,1200,0,9.97e-05,5000000,1,0
2,90,54,36,23.84,22,19,3,25.64,140600,82528,42160,36088,7,0,51,5,1200,0,9.97e-05,5000000,1,0
3,80,53,27,23.62,21,18,3,26.14,130680,81544,41672,35216,7,0,51,5,1200,0,9.97e-05,5000000,1,0
4,83,51,32,24.35,22,19,3,26.36,136864,82576,42152,35696,7,0,51,5,1200,0,9.97e-05,5000000,1,0
5,91,52,39,24.23,24,18,6,26.29,155192,85104,47296,34384,7,0,51,5,1200,0,9.97e-05,5000000,1,0
6,88,48,40,24.52,24,15,9,26.75,153352,78280,44768,27416,7,0,51,5,1200,0,9.97e-05,5000000,1,0
7,90,49,41,23.82,25,18,7,25.8,145640,76680,47624,32944,7,0,51,5,1200,0,9.97e-05,5000000,1,0
8,89,47,42,24.1,24,17,7,26.33,146776,74448,47936,33640,7,0,51,5,1200,0,9.97e-05,5000000,1,0
9,96,49,47,24.08,25,18,7,26.2,158784,75920,47464,32784,7,0,51,5,1200,0,9.97e-05,5000000,1,0
10,98,50,48,24.18,24,17,7,26.08,160136,79256,47680,32616,7,0,51,5,1200,0,9.97e-05,5000000,1,0
11,95,48,47,24.47,22,15,7,26.64,158680,76784,44912,29848,7,0,51,5,1200,0,9.97e-05,5000000,1,0
12,98,51,47,24.33,23,16,7,26.04,160568,82016,44440,29760,7,0,51,5,1200,0,9.97e-05,5000000,1,0
13,97,51,46,24.32,25,17,8,26.36,158664,82568,47016,31912,7,0,51,5,1200,0,9.97e-05,5000000,1,0
14,93,47,46,24.25,26,16,10,26.23,146280,74128,53776,32640,7,0,51,5,1200,0,9.97e-05,5000000,1,0
15,88,50,38,24.0,26,16,10,26.31,143976,77672,54544,33792,7,0,51,5,1200,0,9.97e-05,5000000,1,0
16,94,49,45,25.11,26,16,10,27.0,148680,79656,52688,32800,7,0,51,5,1200,0,9.97e-05,5000000,1,0
17,87,49,38,24.22,23,16,7,26.3,133936,77032,45912,32992,7,0,51,5,1200,0,9.97e-05,5000000,1,0
18,89,50,39,24.03,22,18,4,26.09,142520,77848,46448,37840,7,0,51,5,1200,0,9.97e-05,5000000,1,0
19,86,50,36,24.65,22,18,4,26.73,142296,79832,45040,36976,7,0,51,5,1200,0,9.97e-05,5000000,1,0
20,83,49,34,24.45,21,18,3,26.52,137800,79152,43464,37008,7,0,51,5,1200,0,9.97e-05,5000000,1,0
