RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,prf,FreqOffset,PulseWidth,BW,numPulses,pulseIdxOffset_ms
1,48,35,13,24.38,12,8,4,26.83,0,0,0,0,14,10000000,51,5,750,10000000,3.850000000000001e-05,10000000,1,0
2,47,35,12,23.77,11,8,3,25.73,0,0,0,0,14,10000000,51,5,750,10000000,3.850000000000001e-05,10000000,1,0
3,52,34,18,24.35,12,9,3,26.83,0,0,0,0,14,10000000,51,5,750,10000000,3.850000000000001e-05,10000000,1,0
4,50,34,16,23.4,10,7,3,25.8,0,0,0,0,14,10000000,51,5,750,10000000,3.850000000000001e-05,10000000,1,0
5,49,33,16,24.1,11,8,3,25.91,0,0,0,0,14,10000000,51,5,750,10000000,3.850000000000001e-05,10000000,1,0
6,51,33,18,24.41,11,8,3,26.09,0,0,0,0,14,10000000,51,5,750,10000000,3.850000000000001e-05,10000000,1,0
7,50,33,17,24.88,11,8,3,26.82,0,0,0,0,14,10000000,51,5,750,10000000,3.850000000000001e-05,10000000,1,0
8,48,32,16,24.83,9,6,3,26.78,0,0,0,0,14,10000000,51,5,750,10000000,3.850000000000001e-05,10000000,1,0
9,49,35,14,23.69,10,7,3,25.6,0,0,0,0,14,10000000,51,5,750,10000000,3.850000000000001e-05,10000000,1,0
10,49,34,15,24.59,10,7,3,26.6,0,0,0,0,14,10000000,51,5,750,10000000,3.850000000000001e-05,10000000,1,0
11,51,35,16,23.75,13,7,6,25.46,0,0,0,0,14,10000000,51,5,750,10000000,3.850000000000001e-05,10000000,1,0
12,52,35,17,24.58,13,7,6,26.08,0,0,0,0,14,10000000,51,5,750,10000000,3.850000000000001e-05,10000000,1,0
13,50,36,14,23.96,12,6,6,25.5,0,0,0,0,14,10000000,51,5,750,10000000,3.850000000000001e-05,10000000,1,0
14,50,36,14,24.02,10,7,3,26.0,0,0,0,0,14,10000000,51,5,750,10000000,3.850000000000001e-05,10000000,1,0
15,52,32,20,24.92,9,6,3,27.0,0,0,0,0,14,10000000,51,5,750,10000000,3.850000000000001e-05,10000000,1,0
16,53,35,18,24.51,9,6,3,26.56,0,0,0,0,14,10000000,51,5,750,10000000,3.850000000000001e-05,10000000,1,0
17,52,36,16,24.58,9,6,3,26.78,0,0,0,0,14,10000000,51,5,750,10000000,3.850000000000001e-05,10000000,1,0
18,46,32,14,24.48,9,6,3,26.78,0,0,0,0,14,10000000,51,5,750,10000000,3.850000000000001e-05,10000000,1,0
19,46,32,14,24.0,11,8,3,26.27,0,0,0,0,14,10000000,51,5,750,10000000,3.850000000000001e-05,10000000,1,0
20,46,31,15,24.43,9,7,2,26.11,0,0,0,0,14,10000000,51,5,750,10000000,3.850000000000001e-05,10000000,1,0
