RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,prf,FreqOffset,PulseWidth,BW,numPulses,pulseIdxOffset_ms
1,187,142,45,24.07,45,36,9,24.44,312568,241840,83664,64680,7,2000000,51,10,640,2000000,2.0300000000000002e-05,20000000,1,0
2,190,140,50,23.88,48,36,12,24.35,314328,234216,88488,63432,7,2000000,51,10,640,2000000,2.0300000000000002e-05,20000000,1,0
3,192,146,46,23.82,48,36,12,24.6,317488,241072,89664,64224,7,2000000,51,10,640,2000000,2.0300000000000002e-05,20000000,1,0
4,193,142,51,24.4,48,36,12,25.02,325680,238848,88472,64472,7,2000000,51,10,640,2000000,2.0300000000000002e-05,20000000,1,0
5,198,144,54,24.02,46,36,10,24.67,326224,238712,85328,64576,7,2000000,51,10,640,2000000,2.0300000000000002e-05,20000000,1,0
6,197,143,54,23.91,47,34,13,24.6,328072,238216,86080,60504,7,2000000,51,10,640,2000000,2.0300000000000002e-05,20000000,1,0
7,198,141,57,24.35,51,35,16,24.78,340040,242528,96960,63296,7,2000000,51,10,640,2000000,2.0300000000000002e-05,20000000,1,0
8,198,146,52,23.71,49,34,15,23.82,332032,242272,87168,57480,7,2000000,51,10,640,2000000,2.0300000000000002e-05,20000000,1,0
9,192,145,47,24.15,48,35,13,24.38,322360,246272,88688,60712,7,2000000,51,10,640,2000000,2.0300000000000002e-05,20000000,1,0
10,183,145,38,23.78,48,34,14,25.08,303904,242528,89840,61024,7,2000000,51,10,640,2000000,2.0300000000000002e-05,20000000,1,0
11,181,146,35,23.6,49,36,13,24.24,301280,243200,89536,62456,7,2000000,51,10,640,2000000,2.0300000000000002e-05,20000000,1,0
12,178,143,35,24.18,50,35,15,24.86,302720,244640,92696,60416,7,2000000,51,10,640,2000000,2.0300000000000002e-05,20000000,1,0
13,177,146,31,23.9,49,33,16,24.61,299888,248896,89296,56016,7,2000000,51,10,640,2000000,2.0300000000000002e-05,20000000,1,0
14,177,148,29,23.75,55,36,19,24.69,297504,250552,99856,61112,7,2000000,51,10,640,2000000,2.0300000000000002e-05,20000000,1,0
15,179,144,35,24.14,53,36,17,24.94,307440,245416,98384,63336,7,2000000,51,10,640,2000000,2.0300000000000002e-05,20000000,1,0
16,186,142,44,24.06,52,34,18,24.73,303896,239056,99688,61336,7,2000000,51,10,640,2000000,2.0300000000000002e-05,20000000,1,0
17,182,142,40,23.47,50,32,18,23.98,293976,233456,92872,55288,7,2000000,51,10,640,2000000,2.0300000000000002e-05,20000000,1,0
18,185,140,45,24.15,49,31,18,25.14,309312,236416,92088,55752,7,2000000,51,10,640,2000000,2.0300000000000002e-05,20000000,1,0
19,184,143,41,24.27,49,34,15,24.73,311736,246984,88424,60176,7,2000000,51,10,640,2000000,2.0300000000000002e-05,20000000,1,0
20,183,143,40,23.62,44,35,9,24.16,300096,240104,81184,62200,7,2000000,51,10,640,2000000,2.0300000000000002e-05,20000000,1,0
