,Frame,Slot,Type,0,1,2,3,4,5,6,7,8,9
45,0,3,UL,0,0,0,0,0,0,0,0,0,0
46,0,3,UL,0,0,0,0,0,0,0,0,0,0
47,0,3,UL,0,0,0,0,0,0,0,0,0,0
48,0,3,UL,0,0,0,0,0,0,0,0,0,0
49,0,3,UL,0,0,0,0,0,0,0,0,0,0
50,0,3,UL,0,0,0,0,0,0,0,0,0,0
51,0,3,UL,0,0,0,0,0,0,0,0,0,0
52,0,3,UL,0,0,0,0,0,0,0,0,0,0
53,0,3,UL,0,0,0,0,0,0,0,0,0,0
54,0,3,UL,0,0,0,0,0,0,0,0,0,0
55,0,3,UL,0,0,0,0,0,0,0,0,0,0
56,0,4,UL,0,0,0,0,0,0,0,0,0,0
57,0,4,UL,0,0,0,0,0,0,0,0,0,0
58,0,4,UL,0,0,0,0,0,0,0,0,0,0
59,0,4,UL,0,0,0,0,0,0,0,0,0,0
60,0,4,UL,0,0,0,0,0,0,0,0,0,0
61,0,4,UL,0,0,0,0,0,0,0,0,0,0
62,0,4,UL,0,0,0,0,0,0,0,0,0,0
63,0,4,UL,0,0,0,0,0,0,0,0,0,0
64,0,4,UL,0,0,0,0,0,0,0,0,0,0
65,0,4,UL,0,0,0,0,0,0,0,0,0,0
66,0,4,UL,0,0,0,0,0,0,0,0,0,0
67,0,4,UL,0,0,0,0,0,0,0,0,0,0
68,0,4,UL,0,0,0,0,0,0,0,0,0,0
69,0,4,UL,0,0,0,0,0,0,0,0,0,0
70,0,5,DL,1,2,3,4,5,1,2,3,4,5
71,0,5,DL,1,2,3,4,5,1,2,3,4,5
72,0,5,DL,1,2,3,4,5,1,2,3,4,5
73,0,5,DL,1,2,3,4,5,1,2,3,4,5
74,0,5,DL,1,2,3,4,5,1,2,3,4,5
75,0,5,DL,1,2,3,4,5,1,2,3,4,5
76,0,5,DL,1,2,3,4,5,1,2,3,4,5
77,0,5,DL,1,2,3,4,5,1,2,3,4,5
78,0,5,DL,1,2,3,4,5,1,2,3,4,5
79,0,5,DL,1,2,3,4,5,1,2,3,4,5
80,0,5,DL,1,2,3,4,5,1,2,3,4,5
81,0,5,DL,1,2,3,4,5,1,2,3,4,5
82,0,5,DL,1,2,3,4,5,1,2,3,4,5
83,0,5,DL,1,2,3,4,5,1,2,3,4,5
84,0,6,DL,4,4,3,3,5,5,1,1,2,2
85,0,6,DL,4,4,3,3,5,5,1,1,2,2
86,0,6,DL,4,4,3,3,5,5,1,1,2,2
87,0,6,DL,4,4,3,3,5,5,1,1,2,2
88,0,6,DL,4,4,3,3,5,5,1,1,2,2
89,0,6,DL,4,4,3,3,5,5,1,1,2,2
90,0,6,DL,4,4,3,3,5,5,1,1,2,2
91,0,6,DL,3,3,2,2,4,4,5,5,1,1
92,0,6,DL,3,3,2,2,4,4,5,5,1,1
93,0,6,DL,3,3,2,2,4,4,5,5,1,1
94,0,6,DL,3,3,2,2,4,4,5,5,1,1
95,0,6,DL,3,3,2,2,4,4,5,5,1,1
96,0,6,DL,3,3,2,2,4,4,5,5,1,1
97,0,6,DL,3,3,2,2,4,4,5,5,1,1
98,0,7,DL,1,2,3,4,5,1,2,3,4,5
99,0,7,DL,1,2,3,4,5,1,2,3,4,5
100,0,7,DL,1,2,3,4,5,1,2,3,4,5
101,0,7,DL,1,2,3,4,5,1,2,3,4,5
102,0,7,DL,1,2,3,4,5,1,2,3,4,5
103,0,7,DL,1,2,3,4,5,1,2,3,4,5
104,0,7,DL,1,2,3,4,5,1,2,3,4,5
105,0,7,DL,0,0,0,0,0,0,0,0,0,0
106,0,7,G,0,0,0,0,0,0,0,0,0,0
107,0,7,G,0,0,0,0,0,0,0,0,0,0
108,0,7,UL,1,2,3,4,5,1,2,3,4,5
109,0,7,UL,1,2,3,4,5,1,2,3,4,5
110,0,7,UL,1,2,3,4,5,1,2,3,4,5
111,0,7,UL,1,2,3,4,5,1,2,3,4,5
112,0,8,UL,1,2,3,4,5,1,2,3,4,5
113,0,8,UL,1,2,3,4,5,1,2,3,4,5
114,0,8,UL,1,2,3,4,5,1,2,3,4,5
115,0,8,UL,1,2,3,4,5,1,2,3,4,5
116,0,8,UL,1,2,3,4,5,1,2,3,4,5
117,0,8,UL,1,2,3,4,5,1,2,3,4,5
118,0,8,UL,1,2,3,4,5,1,2,3,4,5
119,0,8,UL,1,2,3,4,5,1,2,3,4,5
120,0,8,UL,1,2,3,4,5,1,2,3,4,5
121,0,8,UL,1,2,3,4,5,1,2,3,4,5
122,0,8,UL,1,2,3,4,5,1,2,3,4,5
123,0,8,UL,1,2,3,4,5,1,2,3,4,5
124,0,8,UL,1,2,3,4,5,1,2,3,4,5
125,0,8,UL,1,2,3,4,5,1,2,3,4,5
126,0,9,UL,1,2,3,4,5,1,2,3,4,5
127,0,9,UL,1,2,3,4,5,1,2,3,4,5
128,0,9,UL,1,2,3,4,5,1,2,3,4,5
129,0,9,UL,1,2,3,4,5,1,2,3,4,5
130,0,9,UL,1,2,3,4,5,1,2,3,4,5
131,0,9,UL,1,2,3,4,5,1,2,3,4,5
132,0,9,UL,1,2,3,4,5,1,2,3,4,5
133,0,9,UL,1,2,3,4,5,1,2,3,4,5
134,0,9,UL,1,2,3,4,5,1,2,3,4,5
135,0,9,UL,1,2,3,4,5,1,2,3,4,5
136,0,9,UL,1,2,3,4,5,1,2,3,4,5
137,0,9,UL,1,2,3,4,5,1,2,3,4,5
138,0,9,UL,1,2,3,4,5,1,2,3,4,5
139,0,9,UL,1,2,3,4,5,1,2,3,4,5
140,1,0,DL,1,2,3,4,5,1,2,3,4,5
141,1,0,DL,1,2,3,4,5,1,2,3,4,5
142,1,0,DL,1,2,3,4,5,1,2,3,4,5
143,1,0,DL,1,2,3,4,5,1,2,3,4,5
144,1,0,DL,1,2,3,4,5,1,2,3,4,5
145,1,0,DL,1,2,3,4,5,1,2,3,4,5
146,1,0,DL,1,2,3,4,5,1,2,3,4,5
147,1,0,DL,1,2,3,4,5,1,2,3,4,5
148,1,0,DL,1,2,3,4,5,1,2,3,4,5
149,1,0,DL,1,2,3,4,5,1,2,3,4,5
150,1,0,DL,1,2,3,4,5,1,2,3,4,5
151,1,0,DL,1,2,3,4,5,1,2,3,4,5
152,1,0,DL,1,2,3,4,5,1,2,3,4,5
153,1,0,DL,1,2,3,4,5,1,2,3,4,5
154,1,1,DL,4,4,3,3,2,2,1,1,5,5
155,1,1,DL,4,4,3,3,2,2,1,1,5,5
156,1,1,DL,4,4,3,3,2,2,1,1,5,5
157,1,1,DL,4,4,3,3,2,2,1,1,5,5
158,1,1,DL,4,4,3,3,2,2,1,1,5,5
159,1,1,DL,4,4,3,3,2,2,1,1,5,5
160,1,1,DL,4,4,3,3,2,2,1,1,5,5
161,1,1,DL,1,1,2,2,5,5,4,4,3,3
162,1,1,DL,1,1,2,2,5,5,4,4,3,3
163,1,1,DL,1,1,2,2,5,5,4,4,3,3
164,1,1,DL,1,1,2,2,5,5,4,4,3,3
165,1,1,DL,1,1,2,2,5,5,4,4,3,3
166,1,1,DL,1,1,2,2,5,5,4,4,3,3
167,1,1,DL,1,1,2,2,5,5,4,4,3,3
168,1,2,DL,5,5,1,1,4,4,3,3,2,2
169,1,2,DL,5,5,1,1,4,4,3,3,2,2
170,1,2,DL,5,5,1,1,4,4,3,3,2,2
171,1,2,DL,5,5,1,1,4,4,3,3,2,2
172,1,2,DL,5,5,1,1,4,4,3,3,2,2
173,1,2,DL,5,5,1,1,4,4,3,3,2,2
174,1,2,DL,5,5,1,1,4,4,3,3,2,2
175,1,2,DL,0,0,0,0,0,0,0,0,0,0
176,1,2,G,0,0,0,0,0,0,0,0,0,0
177,1,2,G,0,0,0,0,0,0,0,0,0,0
178,1,2,UL,3,3,3,2,2,2,1,1,1,4
179,1,2,UL,3,3,3,2,2,2,1,1,1,4
180,1,2,UL,3,3,3,2,2,2,1,1,1,4
181,1,2,UL,3,3,3,2,2,2,1,1,1,4
182,1,3,UL,5,5,3,3,4,4,2,2,1,1
183,1,3,UL,5,5,3,3,4,4,2,2,1,1
184,1,3,UL,5,5,3,3,4,4,2,2,1,1
185,1,3,UL,5,5,3,3,4,4,2,2,1,1
186,1,3,UL,5,5,3,3,4,4,2,2,1,1
187,1,3,UL,5,5,3,3,4,4,2,2,1,1
188,1,3,UL,5,5,3,3,4,4,2,2,1,1
189,1,3,UL,5,5,4,4,1,2,3,1,2,3
190,1,3,UL,5,5,4,4,1,2,3,1,2,3
191,1,3,UL,5,5,4,4,1,2,3,1,2,3
192,1,3,UL,5,5,4,4,1,2,3,1,2,3
193,1,3,UL,5,5,4,4,1,2,3,1,2,3
194,1,3,UL,5,5,4,4,1,2,3,1,2,3
195,1,3,UL,5,5,4,4,1,2,3,1,2,3
196,1,4,UL,4,5,1,2,3,4,5,1,2,3
197,1,4,UL,4,5,1,2,3,4,5,1,2,3
198,1,4,UL,4,5,1,2,3,4,5,1,2,3
199,1,4,UL,4,5,1,2,3,4,5,1,2,3
200,1,4,UL,4,5,1,2,3,4,5,1,2,3
201,1,4,UL,4,5,1,2,3,4,5,1,2,3
202,1,4,UL,4,5,1,2,3,4,5,1,2,3
203,1,4,UL,4,5,1,2,3,4,5,1,2,3
204,1,4,UL,4,5,1,2,3,4,5,1,2,3
205,1,4,UL,4,5,1,2,3,4,5,1,2,3
206,1,4,UL,4,5,1,2,3,4,5,1,2,3
207,1,4,UL,4,5,1,2,3,4,5,1,2,3
208,1,4,UL,4,5,1,2,3,4,5,1,2,3
209,1,4,UL,4,5,1,2,3,4,5,1,2,3
210,1,5,DL,3,3,4,4,2,2,1,1,5,5
211,1,5,DL,3,3,4,4,2,2,1,1,5,5
212,1,5,DL,3,3,4,4,2,2,1,1,5,5
213,1,5,DL,3,3,4,4,2,2,1,1,5,5
214,1,5,DL,3,3,4,4,2,2,1,1,5,5
215,1,5,DL,3,3,4,4,2,2,1,1,5,5
216,1,5,DL,3,3,4,4,2,2,1,1,5,5
217,1,5,DL,1,2,3,4,5,1,2,3,4,5
218,1,5,DL,1,2,3,4,5,1,2,3,4,5
219,1,5,DL,1,2,3,4,5,1,2,3,4,5
220,1,5,DL,1,2,3,4,5,1,2,3,4,5
221,1,5,DL,1,2,3,4,5,1,2,3,4,5
222,1,5,DL,1,2,3,4,5,1,2,3,4,5
223,1,5,DL,1,2,3,4,5,1,2,3,4,5
224,1,6,DL,4,4,3,3,5,5,2,2,1,1
225,1,6,DL,4,4,3,3,5,5,2,2,1,1
226,1,6,DL,4,4,3,3,5,5,2,2,1,1
227,1,6,DL,4,4,3,3,5,5,2,2,1,1
228,1,6,DL,4,4,3,3,5,5,2,2,1,1
229,1,6,DL,4,4,3,3,5,5,2,2,1,1
230,1,6,DL,4,4,3,3,5,5,2,2,1,1
231,1,6,DL,3,3,1,1,5,5,4,4,2,2
232,1,6,DL,3,3,1,1,5,5,4,4,2,2
233,1,6,DL,3,3,1,1,5,5,4,4,2,2
234,1,6,DL,3,3,1,1,5,5,4,4,2,2
235,1,6,DL,3,3,1,1,5,5,4,4,2,2
236,1,6,DL,3,3,1,1,5,5,4,4,2,2
237,1,6,DL,3,3,1,1,5,5,4,4,2,2
238,1,7,DL,2,2,1,1,3,3,5,5,4,4
239,1,7,DL,2,2,1,1,3,3,5,5,4,4
240,1,7,DL,2,2,1,1,3,3,5,5,4,4
241,1,7,DL,2,2,1,1,3,3,5,5,4,4
242,1,7,DL,2,2,1,1,3,3,5,5,4,4
243,1,7,DL,2,2,1,1,3,3,5,5,4,4
244,1,7,DL,2,2,1,1,3,3,5,5,4,4
245,1,7,DL,0,0,0,0,0,0,0,0,0,0
246,1,7,G,0,0,0,0,0,0,0,0,0,0
247,1,7,G,0,0,0,0,0,0,0,0,0,0
248,1,7,UL,3,3,3,4,4,4,2,2,2,5
249,1,7,UL,3,3,3,4,4,4,2,2,2,5
250,1,7,UL,3,3,3,4,4,4,2,2,2,5
251,1,7,UL,3,3,3,4,4,4,2,2,2,5
252,1,8,UL,4,4,3,3,2,2,1,1,5,5
253,1,8,UL,4,4,3,3,2,2,1,1,5,5
254,1,8,UL,4,4,3,3,2,2,1,1,5,5
255,1,8,UL,4,4,3,3,2,2,1,1,5,5
256,1,8,UL,4,4,3,3,2,2,1,1,5,5
257,1,8,UL,4,4,3,3,2,2,1,1,5,5
258,1,8,UL,4,4,3,3,2,2,1,1,5,5
259,1,8,UL,1,1,4,4,2,2,5,5,3,3
260,1,8,UL,1,1,4,4,2,2,5,5,3,3
261,1,8,UL,1,1,4,4,2,2,5,5,3,3
262,1,8,UL,1,1,4,4,2,2,5,5,3,3
263,1,8,UL,1,1,4,4,2,2,5,5,3,3
264,1,8,UL,1,1,4,4,2,2,5,5,3,3
265,1,8,UL,1,1,4,4,2,2,5,5,3,3
266,1,9,UL,1,1,5,5,2,3,4,2,3,4
267,1,9,UL,1,1,5,5,2,3,4,2,3,4
268,1,9,UL,1,1,5,5,2,3,4,2,3,4
269,1,9,UL,1,1,5,5,2,3,4,2,3,4
270,1,9,UL,1,1,5,5,2,3,4,2,3,4
271,1,9,UL,1,1,5,5,2,3,4,2,3,4
272,1,9,UL,1,1,5,5,2,3,4,2,3,4
273,1,9,UL,5,1,2,3,4,5,1,2,3,4
274,1,9,UL,5,1,2,3,4,5,1,2,3,4
275,1,9,UL,5,1,2,3,4,5,1,2,3,4
276,1,9,UL,5,1,2,3,4,5,1,2,3,4
277,1,9,UL,5,1,2,3,4,5,1,2,3,4
278,1,9,UL,5,1,2,3,4,5,1,2,3,4
279,1,9,UL,5,1,2,3,4,5,1,2,3,4
280,2,0,DL,5,5,3,3,2,2,1,1,4,4
281,2,0,DL,5,5,3,3,2,2,1,1,4,4
282,2,0,DL,5,5,3,3,2,2,1,1,4,4
283,2,0,DL,5,5,3,3,2,2,1,1,4,4
284,2,0,DL,5,5,3,3,2,2,1,1,4,4
285,2,0,DL,5,5,3,3,2,2,1,1,4,4
286,2,0,DL,5,5,3,3,2,2,1,1,4,4
287,2,0,DL,1,2,3,4,5,1,2,3,4,5
288,2,0,DL,1,2,3,4,5,1,2,3,4,5
289,2,0,DL,1,2,3,4,5,1,2,3,4,5
290,2,0,DL,1,2,3,4,5,1,2,3,4,5
291,2,0,DL,1,2,3,4,5,1,2,3,4,5
292,2,0,DL,1,2,3,4,5,1,2,3,4,5
293,2,0,DL,1,2,3,4,5,1,2,3,4,5
294,2,1,DL,5,5,2,2,3,3,1,1,4,4
295,2,1,DL,5,5,2,2,3,3,1,1,4,4
296,2,1,DL,5,5,2,2,3,3,1,1,4,4
297,2,1,DL,5,5,2,2,3,3,1,1,4,4
298,2,1,DL,5,5,2,2,3,3,1,1,4,4
299,2,1,DL,5,5,2,2,3,3,1,1,4,4
300,2,1,DL,5,5,2,2,3,3,1,1,4,4
301,2,1,DL,4,4,3,3,1,1,2,2,5,5
302,2,1,DL,4,4,3,3,1,1,2,2,5,5
303,2,1,DL,4,4,3,3,1,1,2,2,5,5
304,2,1,DL,4,4,3,3,1,1,2,2,5,5
305,2,1,DL,4,4,3,3,1,1,2,2,5,5
306,2,1,DL,4,4,3,3,1,1,2,2,5,5
307,2,1,DL,4,4,3,3,1,1,2,2,5,5
308,2,2,DL,1,1,4,4,5,5,2,2,3,3
309,2,2,DL,1,1,4,4,5,5,2,2,3,3
310,2,2,DL,1,1,4,4,5,5,2,2,3,3
311,2,2,DL,1,1,4,4,5,5,2,2,3,3
312,2,2,DL,1,1,4,4,5,5,2,2,3,3
313,2,2,DL,1,1,4,4,5,5,2,2,3,3
314,2,2,DL,1,1,4,4,5,5,2,2,3,3
315,2,2,DL,0,0,0,0,0,0,0,0,0,0
316,2,2,G,0,0,0,0,0,0,0,0,0,0
317,2,2,G,0,0,0,0,0,0,0,0,0,0
318,2,2,UL,2,2,2,4,4,4,3,3,3,5
319,2,2,UL,2,2,2,4,4,4,3,3,3,5
320,2,2,UL,2,2,2,4,4,4,3,3,3,5
321,2,2,UL,2,2,2,4,4,4,3,3,3,5
322,2,3,UL,4,4,2,2,1,1,5,5,3,3
323,2,3,UL,4,4,2,2,1,1,5,5,3,3
324,2,3,UL,4,4,2,2,1,1,5,5,3,3
325,2,3,UL,4,4,2,2,1,1,5,5,3,3
326,2,3,UL,4,4,2,2,1,1,5,5,3,3
327,2,3,UL,4,4,2,2,1,1,5,5,3,3
328,2,3,UL,4,4,2,2,1,1,5,5,3,3
329,2,3,UL,5,5,2,2,1,1,4,4,3,3
330,2,3,UL,5,5,2,2,1,1,4,4,3,3
331,2,3,UL,5,5,2,2,1,1,4,4,3,3
332,2,3,UL,5,5,2,2,1,1,4,4,3,3
333,2,3,UL,5,5,2,2,1,1,4,4,3,3
334,2,3,UL,5,5,2,2,1,1,4,4,3,3
335,2,3,UL,5,5,2,2,1,1,4,4,3,3
336,2,4,UL,3,3,5,5,2,2,1,1,4,4
337,2,4,UL,3,3,5,5,2,2,1,1,4,4
338,2,4,UL,3,3,5,5,2,2,1,1,4,4
339,2,4,UL,3,3,5,5,2,2,1,1,4,4
340,2,4,UL,3,3,5,5,2,2,1,1,4,4
341,2,4,UL,3,3,5,5,2,2,1,1,4,4
342,2,4,UL,3,3,5,5,2,2,1,1,4,4
343,2,4,UL,1,2,3,4,5,1,2,3,4,5
344,2,4,UL,1,2,3,4,5,1,2,3,4,5
345,2,4,UL,1,2,3,4,5,1,2,3,4,5
346,2,4,UL,1,2,3,4,5,1,2,3,4,5
347,2,4,UL,1,2,3,4,5,1,2,3,4,5
348,2,4,UL,1,2,3,4,5,1,2,3,4,5
349,2,4,UL,1,2,3,4,5,1,2,3,4,5
350,2,5,DL,1,1,4,5,2,3,4,5,2,3
351,2,5,DL,1,1,4,5,2,3,4,5,2,3
352,2,5,DL,1,1,4,5,2,3,4,5,2,3
353,2,5,DL,1,1,4,5,2,3,4,5,2,3
354,2,5,DL,1,1,4,5,2,3,4,5,2,3
355,2,5,DL,1,1,4,5,2,3,4,5,2,3
356,2,5,DL,1,1,4,5,2,3,4,5,2,3
357,2,5,DL,4,5,1,2,3,4,5,1,2,3
358,2,5,DL,4,5,1,2,3,4,5,1,2,3
359,2,5,DL,4,5,1,2,3,4,5,1,2,3
360,2,5,DL,4,5,1,2,3,4,5,1,2,3
361,2,5,DL,4,5,1,2,3,4,5,1,2,3
362,2,5,DL,4,5,1,2,3,4,5,1,2,3
363,2,5,DL,4,5,1,2,3,4,5,1,2,3
364,2,6,DL,1,1,4,4,3,3,5,5,2,2
365,2,6,DL,1,1,4,4,3,3,5,5,2,2
366,2,6,DL,1,1,4,4,3,3,5,5,2,2
367,2,6,DL,1,1,4,4,3,3,5,5,2,2
368,2,6,DL,1,1,4,4,3,3,5,5,2,2
369,2,6,DL,1,1,4,4,3,3,5,5,2,2
370,2,6,DL,1,1,4,4,3,3,5,5,2,2
371,2,6,DL,4,4,3,3,2,2,5,1,5,1
372,2,6,DL,4,4,3,3,2,2,5,1,5,1
373,2,6,DL,4,4,3,3,2,2,5,1,5,1
374,2,6,DL,4,4,3,3,2,2,5,1,5,1
375,2,6,DL,4,4,3,3,2,2,5,1,5,1
376,2,6,DL,4,4,3,3,2,2,5,1,5,1
377,2,6,DL,4,4,3,3,2,2,5,1,5,1
378,2,7,DL,3,3,2,4,5,1,2,4,5,1
379,2,7,DL,3,3,2,4,5,1,2,4,5,1
380,2,7,DL,3,3,2,4,5,1,2,4,5,1
381,2,7,DL,3,3,2,4,5,1,2,4,5,1
382,2,7,DL,3,3,2,4,5,1,2,4,5,1
383,2,7,DL,3,3,2,4,5,1,2,4,5,1
384,2,7,DL,3,3,2,4,5,1,2,4,5,1
385,2,7,DL,0,0,0,0,0,0,0,0,0,0
386,2,7,G,0,0,0,0,0,0,0,0,0,0
387,2,7,G,0,0,0,0,0,0,0,0,0,0
388,2,7,UL,1,1,1,3,3,3,2,2,2,4
389,2,7,UL,1,1,1,3,3,3,2,2,2,4
390,2,7,UL,1,1,1,3,3,3,2,2,2,4
391,2,7,UL,1,1,1,3,3,3,2,2,2,4
392,2,8,UL,5,5,3,3,2,2,4,4,1,1
393,2,8,UL,5,5,3,3,2,2,4,4,1,1
394,2,8,UL,5,5,3,3,2,2,4,4,1,1
395,2,8,UL,5,5,3,3,2,2,4,4,1,1
396,2,8,UL,5,5,3,3,2,2,4,4,1,1
397,2,8,UL,5,5,3,3,2,2,4,4,1,1
398,2,8,UL,5,5,3,3,2,2,4,4,1,1
399,2,8,UL,4,4,2,3,5,1,2,3,5,1
400,2,8,UL,4,4,2,3,5,1,2,3,5,1
401,2,8,UL,4,4,2,3,5,1,2,3,5,1
402,2,8,UL,4,4,2,3,5,1,2,3,5,1
403,2,8,UL,4,4,2,3,5,1,2,3,5,1
404,2,8,UL,4,4,2,3,5,1,2,3,5,1
405,2,8,UL,4,4,2,3,5,1,2,3,5,1
406,2,9,UL,2,3,4,5,1,2,3,4,5,1
407,2,9,UL,2,3,4,5,1,2,3,4,5,1
408,2,9,UL,2,3,4,5,1,2,3,4,5,1
409,2,9,UL,2,3,4,5,1,2,3,4,5,1
410,2,9,UL,2,3,4,5,1,2,3,4,5,1
411,2,9,UL,2,3,4,5,1,2,3,4,5,1
412,2,9,UL,2,3,4,5,1,2,3,4,5,1
413,2,9,UL,2,3,4,5,1,2,3,4,5,1
414,2,9,UL,2,3,4,5,1,2,3,4,5,1
415,2,9,UL,2,3,4,5,1,2,3,4,5,1
416,2,9,UL,2,3,4,5,1,2,3,4,5,1
417,2,9,UL,2,3,4,5,1,2,3,4,5,1
418,2,9,UL,2,3,4,5,1,2,3,4,5,1
419,2,9,UL,2,3,4,5,1,2,3,4,5,1
420,3,0,DL,3,3,2,4,5,1,2,4,5,1
421,3,0,DL,3,3,2,4,5,1,2,4,5,1
422,3,0,DL,3,3,2,4,5,1,2,4,5,1
423,3,0,DL,3,3,2,4,5,1,2,4,5,1
424,3,0,DL,3,3,2,4,5,1,2,4,5,1
425,3,0,DL,3,3,2,4,5,1,2,4,5,1
426,3,0,DL,3,3,2,4,5,1,2,4,5,1
427,3,0,DL,2,3,4,5,1,2,3,4,5,1
428,3,0,DL,2,3,4,5,1,2,3,4,5,1
429,3,0,DL,2,3,4,5,1,2,3,4,5,1
430,3,0,DL,2,3,4,5,1,2,3,4,5,1
431,3,0,DL,2,3,4,5,1,2,3,4,5,1
432,3,0,DL,2,3,4,5,1,2,3,4,5,1
433,3,0,DL,2,3,4,5,1,2,3,4,5,1
434,3,1,DL,1,1,4,4,2,2,3,3,5,5
435,3,1,DL,1,1,4,4,2,2,3,3,5,5
436,3,1,DL,1,1,4,4,2,2,3,3,5,5
437,3,1,DL,1,1,4,4,2,2,3,3,5,5
438,3,1,DL,1,1,4,4,2,2,3,3,5,5
439,3,1,DL,1,1,4,4,2,2,3,3,5,5
440,3,1,DL,1,1,4,4,2,2,3,3,5,5
441,3,1,DL,3,3,4,4,5,5,2,2,1,1
442,3,1,DL,3,3,4,4,5,5,2,2,1,1
443,3,1,DL,3,3,4,4,5,5,2,2,1,1
444,3,1,DL,3,3,4,4,5,5,2,2,1,1
445,3,1,DL,3,3,4,4,5,5,2,2,1,1
446,3,1,DL,3,3,4,4,5,5,2,2,1,1
447,3,1,DL,3,3,4,4,5,5,2,2,1,1
448,3,2,DL,5,5,2,3,4,1,2,3,4,1
449,3,2,DL,5,5,2,3,4,1,2,3,4,1
450,3,2,DL,5,5,2,3,4,1,2,3,4,1
451,3,2,DL,5,5,2,3,4,1,2,3,4,1
452,3,2,DL,5,5,2,3,4,1,2,3,4,1
453,3,2,DL,5,5,2,3,4,1,2,3,4,1
454,3,2,DL,5,5,2,3,4,1,2,3,4,1
455,3,2,DL,0,0,0,0,0,0,0,0,0,0
456,3,2,G,0,0,0,0,0,0,0,0,0,0
457,3,2,G,0,0,0,0,0,0,0,0,0,0
458,3,2,UL,3,3,3,1,1,1,5,5,5,2
459,3,2,UL,3,3,3,1,1,1,5,5,5,2
460,3,2,UL,3,3,3,1,1,1,5,5,5,2
461,3,2,UL,3,3,3,1,1,1,5,5,5,2
462,3,3,UL,1,1,3,3,2,2,4,4,5,5
463,3,3,UL,1,1,3,3,2,2,4,4,5,5
464,3,3,UL,1,1,3,3,2,2,4,4,5,5
465,3,3,UL,1,1,3,3,2,2,4,4,5,5
466,3,3,UL,1,1,3,3,2,2,4,4,5,5
467,3,3,UL,1,1,3,3,2,2,4,4,5,5
468,3,3,UL,1,1,3,3,2,2,4,4,5,5
469,3,3,UL,4,4,2,2,1,3,5,1,3,5
470,3,3,UL,4,4,2,2,1,3,5,1,3,5
471,3,3,UL,4,4,2,2,1,3,5,1,3,5
472,3,3,UL,4,4,2,2,1,3,5,1,3,5
473,3,3,UL,4,4,2,2,1,3,5,1,3,5
474,3,3,UL,4,4,2,2,1,3,5,1,3,5
475,3,3,UL,4,4,2,2,1,3,5,1,3,5
476,3,4,UL,1,2,3,4,5,1,2,3,4,5
477,3,4,UL,1,2,3,4,5,1,2,3,4,5
478,3,4,UL,1,2,3,4,5,1,2,3,4,5
479,3,4,UL,1,2,3,4,5,1,2,3,4,5
480,3,4,UL,1,2,3,4,5,1,2,3,4,5
