RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,prf,FreqOffset,PulseWidth,BW,numPulses,pulseIdxOffset_ms
1,45,20,25,21.29,9,3,6,26.33,0,0,0,0,14,10000000,51,5,1500,10000000,8.259999999999999e-05,2000000,1,0
2,50,21,29,21.56,13,4,9,22.08,0,0,0,0,14,10000000,51,5,1500,10000000,8.259999999999999e-05,2000000,1,0
3,42,19,23,20.48,11,4,7,23.64,0,0,0,0,14,10000000,51,5,1500,10000000,8.259999999999999e-05,2000000,1,0
4,46,20,26,20.93,11,4,7,23.82,0,0,0,0,14,10000000,51,5,1500,10000000,8.259999999999999e-05,2000000,1,0
5,43,20,23,20.3,13,4,9,18.23,0,0,0,0,14,10000000,51,5,1500,10000000,8.259999999999999e-05,2000000,1,0
6,47,20,27,21.68,14,4,10,19.14,0,0,0,0,14,10000000,51,5,1500,10000000,8.259999999999999e-05,2000000,1,0
7,41,19,22,20.71,9,3,6,14.56,0,0,0,0,14,10000000,51,5,1500,10000000,8.259999999999999e-05,2000000,1,0
8,47,20,27,21.36,12,4,8,17.83,0,0,0,0,14,10000000,51,5,1500,10000000,8.259999999999999e-05,2000000,1,0
9,46,20,26,20.7,11,4,7,19.09,0,0,0,0,14,10000000,51,5,1500,10000000,8.259999999999999e-05,2000000,1,0
10,43,19,24,20.12,10,4,6,18.1,0,0,0,0,14,10000000,51,5,1500,10000000,8.259999999999999e-05,2000000,1,0
11,48,21,27,21.46,11,4,7,19.0,0,0,0,0,14,10000000,51,5,1500,10000000,8.259999999999999e-05,2000000,1,0
12,41,19,22,20.63,10,3,7,21.5,0,0,0,0,14,10000000,51,5,1500,10000000,8.259999999999999e-05,2000000,1,0
13,43,20,23,21.05,9,3,6,20.33,0,0,0,0,14,10000000,51,5,1500,10000000,8.259999999999999e-05,2000000,1,0
14,43,20,23,21.0,11,4,7,19.55,0,0,0,0,14,10000000,51,5,1500,10000000,8.259999999999999e-05,2000000,1,0
15,43,20,23,21.93,8,4,4,20.25,0,0,0,0,14,10000000,51,5,1500,10000000,8.259999999999999e-05,2000000,1,0
16,42,19,23,21.14,9,4,5,17.33,0,0,0,0,14,10000000,51,5,1500,10000000,8.259999999999999e-05,2000000,1,0
17,43,19,24,22.0,9,4,5,21.0,0,0,0,0,14,10000000,51,5,1500,10000000,8.259999999999999e-05,2000000,1,0
18,46,20,26,20.87,8,4,4,19.5,0,0,0,0,14,10000000,51,5,1500,10000000,8.259999999999999e-05,2000000,1,0
19,41,18,23,21.15,7,3,4,18.71,0,0,0,0,14,10000000,51,5,1500,10000000,8.259999999999999e-05,2000000,1,0
20,42,19,23,20.02,9,4,5,20.56,0,0,0,0,14,10000000,51,5,1500,10000000,8.259999999999999e-05,2000000,1,0
