RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,prf,FreqOffset,PulseWidth,BW,numPulses,pulseIdxOffset_ms
1,160,139,21,19.48,92,84,8,20.74,19568,17120,24744,22416,2,2000000,51,5,800,2000000,9.62e-05,5000000,1,0
2,160,140,20,18.98,89,83,6,20.09,19488,17040,23368,21480,2,2000000,51,5,800,2000000,9.62e-05,5000000,1,0
3,160,141,19,19.3,95,83,12,20.66,19912,17448,24768,21648,2,2000000,51,5,800,2000000,9.62e-05,5000000,1,0
4,160,140,20,19.61,94,82,12,21.11,20128,17400,24984,21816,2,2000000,51,5,800,2000000,9.62e-05,5000000,1,0
5,160,140,20,19.84,92,81,11,21.05,20808,17736,24656,21840,2,2000000,51,5,800,2000000,9.62e-05,5000000,1,0
6,160,137,23,19.53,92,82,10,21.16,19672,16608,25328,22360,2,2000000,51,5,800,2000000,9.62e-05,5000000,1,0
7,160,139,21,20.14,94,82,12,21.65,20984,17944,26344,22608,2,2000000,51,5,800,2000000,9.62e-05,5000000,1,0
8,160,139,21,19.26,90,79,11,20.52,19720,16760,23256,20872,2,2000000,51,5,800,2000000,9.62e-05,5000000,1,0
9,160,139,21,19.94,94,78,16,21.0,20744,17440,24400,20184,2,2000000,51,5,800,2000000,9.62e-05,5000000,1,0
10,160,141,19,19.56,93,80,13,21.09,20384,17632,24920,21248,2,2000000,51,5,800,2000000,9.62e-05,5000000,1,0
11,160,144,16,18.93,89,80,9,20.1,20936,18672,22784,20824,2,2000000,51,5,800,2000000,9.62e-05,5000000,1,0
12,160,143,17,19.51,89,80,9,20.56,20200,17704,24064,21368,2,2000000,51,5,800,2000000,9.62e-05,5000000,1,0
13,160,144,16,19.71,93,80,13,21.55,21576,19408,25792,21696,2,2000000,51,5,800,2000000,9.62e-05,5000000,1,0
14,160,143,17,19.59,89,79,10,21.43,20504,18224,24640,21528,2,2000000,51,5,800,2000000,9.62e-05,5000000,1,0
15,160,142,18,18.79,92,82,10,20.01,19848,17648,23928,21008,2,2000000,51,5,800,2000000,9.62e-05,5000000,1,0
16,160,140,20,19.81,92,79,13,20.7,22112,19320,24464,20616,2,2000000,51,5,800,2000000,9.62e-05,5000000,1,0
17,160,145,15,19.14,94,82,12,20.83,20304,18480,24888,21472,2,2000000,51,5,800,2000000,9.62e-05,5000000,1,0
18,160,143,17,18.64,92,81,11,20.32,18840,16736,23944,21160,2,2000000,51,5,800,2000000,9.62e-05,5000000,1,0
19,160,140,20,19.32,88,81,7,20.51,19848,17208,23584,21624,2,2000000,51,5,800,2000000,9.62e-05,5000000,1,0
20,160,140,20,19.71,89,82,7,20.72,19904,17696,23928,21952,2,2000000,51,5,800,2000000,9.62e-05,5000000,1,0
