RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,prf,FreqOffset,PulseWidth,BW,numPulses,pulseIdxOffset_ms
1,160,75,85,24.5,80,39,41,26.35,24560,10944,26752,13120,2,10000000,51,5,4000,10000000,7.02e-05,2000000,1,0
2,160,81,79,24.02,87,37,50,25.85,22592,11464,27744,11888,2,10000000,51,5,4000,10000000,7.02e-05,2000000,1,0
3,160,80,80,24.75,83,36,47,26.73,22960,11520,27712,12224,2,10000000,51,5,4000,10000000,7.02e-05,2000000,1,0
4,160,76,84,24.05,79,38,41,25.89,25744,11904,25856,12512,2,10000000,51,5,4000,10000000,7.02e-05,2000000,1,0
5,160,81,79,24.12,78,38,40,25.85,23704,12512,25680,12560,2,10000000,51,5,4000,10000000,7.02e-05,2000000,1,0
6,160,72,88,24.1,77,37,40,25.99,21464,9656,26096,12560,2,10000000,51,5,4000,10000000,7.02e-05,2000000,1,0
7,160,82,78,24.82,87,38,49,26.84,29160,14576,29168,12848,2,10000000,51,5,4000,10000000,7.02e-05,2000000,1,0
8,160,82,78,24.34,85,37,48,26.21,29904,13288,28512,12416,2,10000000,51,5,4000,10000000,7.02e-05,2000000,1,0
9,160,81,79,24.4,79,34,45,26.37,25128,12600,26352,11440,2,10000000,51,5,4000,10000000,7.02e-05,2000000,1,0
10,160,87,73,24.32,80,35,45,26.12,30200,15776,25920,11552,2,10000000,51,5,4000,10000000,7.02e-05,2000000,1,0
11,160,86,74,24.01,74,36,38,25.86,29392,14520,25072,12176,2,10000000,51,5,4000,10000000,7.02e-05,2000000,1,0
12,160,86,74,23.98,80,39,41,25.68,29456,14456,26720,13120,2,10000000,51,5,4000,10000000,7.02e-05,2000000,1,0
13,160,90,70,24.4,83,39,44,26.4,27248,15096,27888,13216,2,10000000,51,5,4000,10000000,7.02e-05,2000000,1,0
14,160,80,80,24.3,80,39,41,26.25,25504,12256,26096,12880,2,10000000,51,5,4000,10000000,7.02e-05,2000000,1,0
15,160,83,77,23.97,78,36,42,26.08,28312,14480,24736,11648,2,10000000,51,5,4000,10000000,7.02e-05,2000000,1,0
16,160,77,83,24.42,77,37,40,26.35,24432,11272,25184,12240,2,10000000,51,5,4000,10000000,7.02e-05,2000000,1,0
17,160,86,74,23.91,75,38,37,25.91,28712,14856,24800,12608,2,10000000,51,5,4000,10000000,7.02e-05,2000000,1,0
18,160,79,81,24.47,86,38,48,26.49,25104,12176,28672,12752,2,10000000,51,5,4000,10000000,7.02e-05,2000000,1,0
19,160,81,79,24.39,76,35,41,26.34,24936,12432,25680,11968,2,10000000,51,5,4000,10000000,7.02e-05,2000000,1,0
20,160,79,81,24.94,86,36,50,26.79,24968,11800,28736,12144,2,10000000,51,5,4000,10000000,7.02e-05,2000000,1,0
