RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,prf,FreqOffset,PulseWidth,BW,numPulses,pulseIdxOffset_ms
1,99,89,10,18.56,23,22,1,20.65,0,0,0,0,14,1000000,51,10,500,1000000,9.109999999999999e-05,1000000,1,0
2,101,86,15,19.38,24,22,2,19.5,0,0,0,0,14,1000000,51,10,500,1000000,9.109999999999999e-05,1000000,1,0
3,104,88,16,19.08,23,22,1,18.61,0,0,0,0,14,1000000,51,10,500,1000000,9.109999999999999e-05,1000000,1,0
4,101,87,14,18.74,23,22,1,18.09,0,0,0,0,14,1000000,51,10,500,1000000,9.109999999999999e-05,1000000,1,0
5,102,88,14,19.12,24,22,2,17.5,0,0,0,0,14,1000000,51,10,500,1000000,9.109999999999999e-05,1000000,1,0
6,102,81,21,19.73,24,22,2,17.79,0,0,0,0,14,1000000,51,10,500,1000000,9.109999999999999e-05,1000000,1,0
7,105,86,19,18.95,25,22,3,16.8,0,0,0,0,14,1000000,51,10,500,1000000,9.109999999999999e-05,1000000,1,0
8,102,86,16,18.92,25,22,3,17.96,0,0,0,0,14,1000000,51,10,500,1000000,9.109999999999999e-05,1000000,1,0
9,103,88,15,18.68,25,21,4,17.72,0,0,0,0,14,1000000,51,10,500,1000000,9.109999999999999e-05,1000000,1,0
10,102,86,16,18.78,26,22,4,18.0,0,0,0,0,14,1000000,51,10,500,1000000,9.109999999999999e-05,1000000,1,0
11,101,84,17,19.44,26,22,4,20.19,0,0,0,0,14,1000000,51,10,500,1000000,9.109999999999999e-05,1000000,1,0
12,104,85,19,19.62,26,22,4,20.27,0,0,0,0,14,1000000,51,10,500,1000000,9.109999999999999e-05,1000000,1,0
13,102,86,16,19.33,25,21,4,21.24,0,0,0,0,14,1000000,51,10,500,1000000,9.109999999999999e-05,1000000,1,0
14,97,83,14,19.55,26,21,5,21.35,0,0,0,0,14,1000000,51,10,500,1000000,9.109999999999999e-05,1000000,1,0
15,102,88,14,18.77,24,19,5,20.79,0,0,0,0,14,1000000,51,10,500,1000000,9.109999999999999e-05,1000000,1,0
16,99,88,11,18.65,23,20,3,20.09,0,0,0,0,14,1000000,51,10,500,1000000,9.109999999999999e-05,1000000,1,0
17,97,88,9,18.66,24,20,4,20.58,0,0,0,0,14,1000000,51,10,500,1000000,9.109999999999999e-05,1000000,1,0
18,101,90,11,18.98,23,21,2,20.7,0,0,0,0,14,1000000,51,10,500,1000000,9.109999999999999e-05,1000000,1,0
19,99,88,11,18.97,22,19,3,20.14,0,0,0,0,14,1000000,51,10,500,1000000,9.109999999999999e-05,1000000,1,0
20,102,89,13,18.89,22,20,2,20.27,0,0,0,0,14,1000000,51,10,500,1000000,9.109999999999999e-05,1000000,1,0
