RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,prf,FreqOffset,PulseWidth,BW,numPulses,pulseIdxOffset_ms
1,157,135,22,20.61,91,78,13,21.96,20632,17320,25240,21888,2,10000000,51,5,1200,10000000,5.6699999999999996e-05,1000000,1,0
2,159,139,20,19.47,89,80,9,20.33,19816,17032,23520,21232,2,10000000,51,5,1200,10000000,5.6699999999999996e-05,1000000,1,0
3,158,136,22,19.52,91,81,10,20.64,20336,16912,24576,21864,2,10000000,51,5,1200,10000000,5.6699999999999996e-05,1000000,1,0
4,160,141,19,19.38,90,80,10,20.42,20152,17512,23912,21184,2,10000000,51,5,1200,10000000,5.6699999999999996e-05,1000000,1,0
5,160,143,17,19.08,93,82,11,20.31,21136,18832,23872,21792,2,10000000,51,5,1200,10000000,5.6699999999999996e-05,1000000,1,0
6,159,144,15,19.89,89,80,9,21.11,21192,19256,24040,21800,2,10000000,51,5,1200,10000000,5.6699999999999996e-05,1000000,1,0
7,160,141,19,20.05,88,81,7,20.83,20904,18160,23424,21792,2,10000000,51,5,1200,10000000,5.6699999999999996e-05,1000000,1,0
8,157,142,15,19.91,88,81,7,20.83,21136,19080,23392,21760,2,10000000,51,5,1200,10000000,5.6699999999999996e-05,1000000,1,0
9,160,143,17,19.65,90,81,9,20.77,20160,17968,23832,21640,2,10000000,51,5,1200,10000000,5.6699999999999996e-05,1000000,1,0
10,160,146,14,19.12,88,82,6,20.07,20048,18088,22760,21432,2,10000000,51,5,1200,10000000,5.6699999999999996e-05,1000000,1,0
11,160,147,13,19.49,89,80,9,21.18,20704,18832,24208,21608,2,10000000,51,5,1200,10000000,5.6699999999999996e-05,1000000,1,0
12,157,140,17,20.25,90,81,9,21.04,20832,18584,24608,21680,2,10000000,51,5,1200,10000000,5.6699999999999996e-05,1000000,1,0
13,160,143,17,20.8,92,76,16,22.3,22680,20064,26416,21104,2,10000000,51,5,1200,10000000,5.6699999999999996e-05,1000000,1,0
14,157,138,19,20.31,92,80,12,21.88,20800,17992,26024,22320,2,10000000,51,5,1200,10000000,5.6699999999999996e-05,1000000,1,0
15,160,141,19,19.64,93,79,14,20.82,21616,18912,24264,21152,2,10000000,51,5,1200,10000000,5.6699999999999996e-05,1000000,1,0
16,160,144,16,19.61,95,79,16,20.91,22040,19648,25592,21192,2,10000000,51,5,1200,10000000,5.6699999999999996e-05,1000000,1,0
17,159,138,21,19.44,91,78,13,20.8,20072,17208,24160,21088,2,10000000,51,5,1200,10000000,5.6699999999999996e-05,1000000,1,0
18,160,140,20,19.79,95,79,16,21.4,20664,17896,25216,21296,2,10000000,51,5,1200,10000000,5.6699999999999996e-05,1000000,1,0
19,160,139,21,19.68,90,79,11,20.66,20168,17472,23920,20944,2,10000000,51,5,1200,10000000,5.6699999999999996e-05,1000000,1,0
20,158,133,25,19.87,92,80,12,20.72,19808,16552,24376,21328,2,10000000,51,5,1200,10000000,5.6699999999999996e-05,1000000,1,0
