RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,prf,FreqOffset,PulseWidth,BW,numPulses,pulseIdxOffset_ms
1,41,14,27,22.73,13,4,9,20.0,0,0,0,0,14,5000000,51,5,4800,5000000,8.4e-06,5000000,1,0
2,37,13,24,21.95,13,4,9,18.08,0,0,0,0,14,5000000,51,5,4800,5000000,8.4e-06,5000000,1,0
3,44,15,29,22.32,13,4,9,18.46,0,0,0,0,14,5000000,51,5,4800,5000000,8.4e-06,5000000,1,0
4,39,14,25,22.26,13,4,9,18.08,0,0,0,0,14,5000000,51,5,4800,5000000,8.4e-06,5000000,1,0
5,43,15,28,21.93,13,4,9,18.62,0,0,0,0,14,5000000,51,5,4800,5000000,8.4e-06,5000000,1,0
6,44,15,29,22.43,13,4,9,18.38,0,0,0,0,14,5000000,51,5,4800,5000000,8.4e-06,5000000,1,0
7,42,14,28,22.26,12,4,8,22.0,0,0,0,0,14,5000000,51,5,4800,5000000,8.4e-06,5000000,1,0
8,44,14,30,22.02,13,4,9,22.38,0,0,0,0,14,5000000,51,5,4800,5000000,8.4e-06,5000000,1,0
9,36,14,22,21.81,9,3,6,20.33,0,0,0,0,14,5000000,51,5,4800,5000000,8.4e-06,5000000,1,0
10,45,14,31,22.76,12,4,8,22.42,0,0,0,0,14,5000000,51,5,4800,5000000,8.4e-06,5000000,1,0
11,44,14,30,22.11,10,3,7,21.0,0,0,0,0,14,5000000,51,5,4800,5000000,8.4e-06,5000000,1,0
12,41,13,28,23.85,9,3,6,20.56,0,0,0,0,14,5000000,51,5,4800,5000000,8.4e-06,5000000,1,0
13,43,15,28,22.81,11,4,7,21.36,0,0,0,0,14,5000000,51,5,4800,5000000,8.4e-06,5000000,1,0
14,38,12,26,20.53,9,3,6,20.11,0,0,0,0,14,5000000,51,5,4800,5000000,8.4e-06,5000000,1,0
15,41,13,28,21.54,9,3,6,20.56,0,0,0,0,14,5000000,51,5,4800,5000000,8.4e-06,5000000,1,0
16,44,13,31,22.95,9,3,6,20.56,0,0,0,0,14,5000000,51,5,4800,5000000,8.4e-06,5000000,1,0
17,43,14,29,22.16,9,3,6,20.56,0,0,0,0,14,5000000,51,5,4800,5000000,8.4e-06,5000000,1,0
18,37,12,25,21.11,9,3,6,20.11,0,0,0,0,14,5000000,51,5,4800,5000000,8.4e-06,5000000,1,0
19,44,13,31,21.36,9,3,6,23.56,0,0,0,0,14,5000000,51,5,4800,5000000,8.4e-06,5000000,1,0
20,41,13,28,21.39,9,3,6,20.22,0,0,0,0,14,5000000,51,5,4800,5000000,8.4e-06,5000000,1,0
