RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,prf,FreqOffset,PulseWidth,BW,numPulses,pulseIdxOffset_ms
1,88,25,63,22.19,23,6,17,19.26,0,0,0,0,14,1000000,51,10,2400,1000000,5.3599999999999995e-05,20000000,1,0
2,96,28,68,22.44,24,6,18,20.96,0,0,0,0,14,1000000,51,10,2400,1000000,5.3599999999999995e-05,20000000,1,0
3,84,26,58,22.23,23,6,17,20.17,0,0,0,0,14,1000000,51,10,2400,1000000,5.3599999999999995e-05,20000000,1,0
4,82,25,57,22.95,27,7,20,19.7,0,0,0,0,14,1000000,51,10,2400,1000000,5.3599999999999995e-05,20000000,1,0
5,84,26,58,22.36,27,7,20,19.56,0,0,0,0,14,1000000,51,10,2400,1000000,5.3599999999999995e-05,20000000,1,0
6,95,28,67,21.49,20,5,15,19.85,0,0,0,0,14,1000000,51,10,2400,1000000,5.3599999999999995e-05,20000000,1,0
7,97,28,69,21.19,27,7,20,21.85,0,0,0,0,14,1000000,51,10,2400,1000000,5.3599999999999995e-05,20000000,1,0
8,93,27,66,22.27,23,6,17,21.78,0,0,0,0,14,1000000,51,10,2400,1000000,5.3599999999999995e-05,20000000,1,0
9,89,25,64,20.94,23,6,17,21.87,0,0,0,0,14,1000000,51,10,2400,1000000,5.3599999999999995e-05,20000000,1,0
10,86,25,61,21.36,27,7,20,21.78,0,0,0,0,14,1000000,51,10,2400,1000000,5.3599999999999995e-05,20000000,1,0
11,89,26,63,21.06,23,6,17,21.7,0,0,0,0,14,1000000,51,10,2400,1000000,5.3599999999999995e-05,20000000,1,0
12,88,25,63,22.42,19,5,14,22.37,0,0,0,0,14,1000000,51,10,2400,1000000,5.3599999999999995e-05,20000000,1,0
13,85,25,60,22.29,17,5,12,22.12,0,0,0,0,14,1000000,51,10,2400,1000000,5.3599999999999995e-05,20000000,1,0
14,88,26,62,21.2,21,6,15,21.71,0,0,0,0,14,1000000,51,10,2400,1000000,5.3599999999999995e-05,20000000,1,0
15,97,28,69,22.01,19,5,14,20.79,0,0,0,0,14,1000000,51,10,2400,1000000,5.3599999999999995e-05,20000000,1,0
16,93,27,66,21.94,19,5,14,20.58,0,0,0,0,14,1000000,51,10,2400,1000000,5.3599999999999995e-05,20000000,1,0
17,86,25,61,22.1,20,6,14,21.2,0,0,0,0,14,1000000,51,10,2400,1000000,5.3599999999999995e-05,20000000,1,0
18,88,25,63,21.86,17,5,12,19.94,0,0,0,0,14,1000000,51,10,2400,1000000,5.3599999999999995e-05,20000000,1,0
19,82,26,56,21.62,20,6,14,20.8,0,0,0,0,14,1000000,51,10,2400,1000000,5.3599999999999995e-05,20000000,1,0
20,92,27,65,22.5,23,6,17,21.61,0,0,0,0,14,1000000,51,10,2400,1000000,5.3599999999999995e-05,20000000,1,0
