RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,prf,FreqOffset,PulseWidth,BW,numPulses,pulseIdxOffset_ms
1,85,66,19,24.18,27,21,6,26.41,143976,108952,54904,41992,7,10000000,51,5,1200,10000000,5.54e-05,1000000,1,0
2,92,65,27,24.33,26,20,6,26.31,154000,107928,52336,39808,7,10000000,51,5,1200,10000000,5.54e-05,1000000,1,0
3,83,66,17,23.53,26,20,6,25.85,133968,105328,51536,39008,7,10000000,51,5,1200,10000000,5.54e-05,1000000,1,0
4,83,67,16,24.3,26,20,6,26.38,139480,112776,52016,39104,7,10000000,51,5,1200,10000000,5.54e-05,1000000,1,0
5,86,66,20,23.74,28,22,6,26.07,140032,105752,52896,40368,7,10000000,51,5,1200,10000000,5.54e-05,1000000,1,0
6,94,65,29,23.91,26,20,6,25.77,152400,105928,47056,34912,7,10000000,51,5,1200,10000000,5.54e-05,1000000,1,0
7,95,65,30,24.52,27,20,7,26.56,163032,109416,52248,38816,7,10000000,51,5,1200,10000000,5.54e-05,1000000,1,0
8,90,67,23,24.33,25,21,4,26.32,156728,114224,48584,39976,7,10000000,51,5,1200,10000000,5.54e-05,1000000,1,0
9,93,67,26,24.1,24,20,4,26.25,158688,112128,45504,36896,7,10000000,51,5,1200,10000000,5.54e-05,1000000,1,0
10,93,67,26,23.73,25,21,4,25.8,155440,109408,47176,38952,7,10000000,51,5,1200,10000000,5.54e-05,1000000,1,0
11,95,66,29,24.16,24,20,4,26.33,161560,111360,46112,37888,7,10000000,51,5,1200,10000000,5.54e-05,1000000,1,0
12,91,62,29,24.56,25,21,4,26.6,157440,104344,47976,39368,7,10000000,51,5,1200,10000000,5.54e-05,1000000,1,0
13,87,66,21,23.64,25,21,4,25.92,147752,108768,44584,37800,7,10000000,51,5,1200,10000000,5.54e-05,1000000,1,0
14,97,66,31,24.33,22,21,1,26.18,164320,111176,43728,41576,7,10000000,51,5,1200,10000000,5.54e-05,1000000,1,0
15,98,65,33,24.14,25,21,4,26.12,167864,107200,49544,41320,7,10000000,51,5,1200,10000000,5.54e-05,1000000,1,0
16,101,64,37,24.27,24,20,4,25.92,166104,106144,47040,38816,7,10000000,51,5,1200,10000000,5.54e-05,1000000,1,0
17,101,63,38,23.83,24,20,4,25.42,162768,102648,47008,38912,7,10000000,51,5,1200,10000000,5.54e-05,1000000,1,0
18,93,67,26,23.9,23,19,4,25.78,157728,111656,46584,38360,7,10000000,51,5,1200,10000000,5.54e-05,1000000,1,0
19,90,65,25,24.73,23,19,4,26.65,155824,111512,45432,37752,7,10000000,51,5,1200,10000000,5.54e-05,1000000,1,0
20,90,66,24,24.3,26,21,5,26.12,151136,110208,50160,40872,7,10000000,51,5,1200,10000000,5.54e-05,1000000,1,0
