RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,prf,FreqOffset,PulseWidth,BW,numPulses,pulseIdxOffset_ms
1,177,60,117,25.25,45,21,24,26.33,292784,95248,91240,42184,7,1000000,51,10,3000,1000000,3.99e-05,20000000,1,0
2,176,57,119,25.2,48,22,26,26.44,286232,90720,96320,43344,7,1000000,51,10,3000,1000000,3.99e-05,20000000,1,0
3,173,54,119,24.69,42,19,23,25.86,272112,84856,82632,36176,7,1000000,51,10,3000,1000000,3.99e-05,20000000,1,0
4,168,55,113,25.45,49,19,30,26.59,285744,90672,100360,38200,7,1000000,51,10,3000,1000000,3.99e-05,20000000,1,0
5,174,57,117,25.23,50,18,32,26.32,286336,89368,92656,33072,7,1000000,51,10,3000,1000000,3.99e-05,20000000,1,0
6,171,55,116,25.16,43,19,24,26.3,281912,87200,85496,37016,7,1000000,51,10,3000,1000000,3.99e-05,20000000,1,0
7,176,55,121,25.4,49,19,30,26.51,288824,87640,97064,37784,7,1000000,51,10,3000,1000000,3.99e-05,20000000,1,0
8,178,57,121,25.1,45,21,24,26.2,289424,89408,87752,39752,7,1000000,51,10,3000,1000000,3.99e-05,20000000,1,0
9,186,58,128,25.18,48,20,28,26.17,304256,92376,95296,39840,7,1000000,51,10,3000,1000000,3.99e-05,20000000,1,0
10,180,58,122,25.1,47,22,25,26.23,301176,94904,90840,42704,7,1000000,51,10,3000,1000000,3.99e-05,20000000,1,0
11,183,57,126,25.55,38,22,16,26.68,300832,93432,77264,44656,7,1000000,51,10,3000,1000000,3.99e-05,20000000,1,0
12,176,56,120,25.09,38,22,16,26.11,288880,91048,72272,43056,7,1000000,51,10,3000,1000000,3.99e-05,20000000,1,0
13,187,61,126,25.41,32,22,10,26.5,305360,99544,65920,44400,7,1000000,51,10,3000,1000000,3.99e-05,20000000,1,0
14,172,56,116,24.96,36,23,13,26.06,276240,88312,73120,45656,7,1000000,51,10,3000,1000000,3.99e-05,20000000,1,0
15,169,57,112,25.01,34,21,13,26.18,264624,88088,70224,43016,7,1000000,51,10,3000,1000000,3.99e-05,20000000,1,0
16,184,62,122,24.89,37,21,16,25.65,301392,99848,73592,39928,7,1000000,51,10,3000,1000000,3.99e-05,20000000,1,0
17,178,59,119,25.06,40,21,19,26.05,290352,95696,80864,42888,7,1000000,51,10,3000,1000000,3.99e-05,20000000,1,0
18,174,58,116,25.32,47,22,25,26.53,300408,95480,98200,44912,7,1000000,51,10,3000,1000000,3.99e-05,20000000,1,0
19,173,57,116,25.35,49,21,28,26.39,285896,92368,99720,42856,7,1000000,51,10,3000,1000000,3.99e-05,20000000,1,0
20,178,58,120,25.22,42,19,23,26.14,289920,93368,85424,39032,7,1000000,51,10,3000,1000000,3.99e-05,20000000,1,0
